,Population,Area_Suburban,Area_Urban,Children,Age,Income,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService_Fiber Optic,Phone,Multiple,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Tenure,Bandwidth_GB_Year,Email
8290,23329,0.0,1.0,1,32,19594.02,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,1,0,1,1.0,1,1,0,1,1,1,57.81039,5445.458747,13
8291,6039,1.0,0.0,2,61,43750.46,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,1,1.0,1,1,1,1,0,1,48.59906,4486.299295,8
8292,830,1.0,0.0,3,19,63977.13,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,1,0,1,0,0,1,70.00545,6160.553033,15
8293,1720,0.0,1.0,1,39,48908.22,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,2,0,1,1.0,1,0,1,0,1,1,64.37488,5916.705233,8
8294,11268,0.0,0.0,1,41,13549.81,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,2,0,0,0.0,1,1,1,1,0,1,55.71809,5517.899709,8
8295,949,0.0,1.0,6,26,31716.91,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,2,0,0,0.0,1,1,0,0,1,0,54.73234,5514.354742,16
8296,1261,1.0,0.0,3,47,13978.55,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,1.0,1,0,1,0,0,0,67.83633,5731.337685,16
8297,30935,0.0,1.0,2,44,51669.46,1.0,0.0,0.0,0.0,1.0,0.0,0,2,0,0,1,0,1.0,1,1,0,0,0,1,61.91553,5549.111256,8
8298,0,1.0,0.0,3,55,23095.6,1.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,1,1.0,1,0,0,0,1,0,67.35636,5786.391502,8
8299,86,0.0,1.0,4,19,12378.01,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,2,0,0,0.0,1,0,0,0,0,0,57.527,5347.491386,9
8300,29154,0.0,1.0,8,19,70962.7,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1,0,0.0,1,1,1,1,1,1,61.75393,6562.450391,16
8301,960,1.0,0.0,1,29,26661.36,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1.0,1,0,0,1,0,1,71.92785,6327.647329,13
8302,49907,0.0,1.0,0,48,26480.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,69.16679,6259.287322,11
8303,710,1.0,0.0,2,25,41467.56,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,0.0,1,1,1,0,1,1,65.22821,6135.261321,14
8304,2594,0.0,1.0,3,74,23519.01,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,0,0,1.0,1,1,0,0,0,0,52.1213,4356.229848,8
8305,202,1.0,0.0,6,88,82535.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1.0,1,1,0,0,1,1,69.22914,6261.739568,12
8306,168,1.0,0.0,0,37,25050.64,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,1,1,0,1.0,1,0,0,1,0,0,66.29517,5646.563818,15
8307,15589,0.0,0.0,1,84,42034.08,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,1,1,0,1,0,0,55.67421,4724.945111,13
8308,1570,1.0,0.0,0,53,17413.73,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,0,0,0,1,1,67.23058,6365.24676,11
8309,6524,0.0,0.0,3,45,63708.34,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0.0,1,1,1,1,0,0,64.46474,5712.721051,12
8310,14989,0.0,0.0,0,31,23191.81,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0.0,1,1,0,0,1,1,46.84844,4839.25878,11
8311,5705,1.0,0.0,3,36,19364.23,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,0,1,1,1,1,1,62.08563,5966.47536,9
8312,1509,1.0,0.0,0,73,9950.46,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,1.0,1,0,1,0,1,1,52.59645,4809.347606,12
8313,14479,1.0,0.0,3,65,52360.6,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0,0,0,0,0.0,1,0,0,0,1,0,56.79639,5348.891613,12
8314,728,1.0,0.0,5,85,65012.85,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,1,1.0,1,0,0,0,1,0,60.70855,5209.217209,16
8315,22073,1.0,0.0,1,60,105005.6,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,0,1,1,0,0,63.96787,5493.632538,12
8316,29404,0.0,0.0,3,71,10922.91,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,2,1,0,1.0,1,1,1,0,1,0,54.59144,4971.679712,7
8317,30785,1.0,0.0,2,89,54859.16,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,1.0,0,1,0,1,1,1,44.21572,4222.497317,12
8318,12823,0.0,1.0,9,62,9230.18,0.0,1.0,0.0,0.0,1.0,0.0,3,0,0,0,0,0,1.0,1,1,1,1,0,1,37.05135,3756.642239,12
8319,1599,1.0,0.0,4,65,37004.73,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,0,0,1,0,1,66.44706,5767.740142,9
8320,103732,0.0,1.0,0,37,23239.84,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,1,1.0,1,0,1,1,1,1,64.52797,6037.103766,7
8321,18074,0.0,0.0,3,55,14106.94,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1.0,1,0,0,0,1,1,45.62851,4267.521539,14
8322,256,0.0,0.0,3,60,29753.9,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,0,1,1.0,1,0,1,0,1,1,66.16108,6008.726494,12
8323,2917,1.0,0.0,1,76,9802.05,0.0,0.0,1.0,0.0,1.0,0.0,2,2,0,2,1,0,1.0,1,1,0,0,0,1,43.91274,3938.300864,11
8324,64,0.0,1.0,3,35,45166.7,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1.0,1,1,1,1,0,1,61.69408,5593.020458,6
8325,446,0.0,0.0,2,72,14761.9,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,0,0,0.0,1,1,1,0,0,0,67.02374,6037.450539,7
8326,952,0.0,0.0,1,79,113593.3,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,0.0,1,1,0,1,1,0,44.24001,4378.519675,10
8327,41276,1.0,0.0,1,73,20618.01,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1.0,1,1,0,1,1,0,56.67924,5042.032681,15
8328,778,1.0,0.0,1,54,52756.23,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,1,1,1.0,1,0,1,0,1,0,58.59644,5085.534857,14
8329,28049,0.0,1.0,3,82,89484.89,0.0,0.0,0.0,0.0,0.0,1.0,2,0,0,0,1,0,1.0,1,0,0,0,0,0,53.47075,4445.615287,11
8330,1431,0.0,1.0,0,43,6825.46,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1.0,1,1,0,0,1,1,55.83128,5122.454947,15
8331,1020,1.0,0.0,1,71,29732.11,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,1,0,0,0,0,0,71.31142,5804.942334,11
8332,2311,0.0,1.0,1,74,23283.85,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1,1,0.0,1,0,0,0,0,0,49.59222,4596.408358,13
8333,14659,0.0,0.0,1,78,83983.27,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0.0,1,0,0,1,1,1,40.21109,3784.965371,12
8334,4388,0.0,1.0,1,27,4498.71,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,1,0.0,1,1,1,0,1,0,63.3194,6050.815837,13
8335,693,0.0,0.0,0,78,51371.19,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,2,0,1,1.0,1,1,1,0,1,1,47.86746,4430.367889,10
8336,115,1.0,0.0,4,18,16151.73,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0.0,1,0,0,1,1,1,60.45695,6227.256543,9
8337,74413,1.0,0.0,1,18,30686.01,0.0,0.0,1.0,0.0,1.0,0.0,2,0,1,0,0,1,0.0,1,1,0,0,0,0,66.02069,6108.607607,14
8338,5016,1.0,0.0,3,52,20240.87,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,1,1,0,0,0,0,66.13718,5739.899898,12
8339,8720,1.0,0.0,3,35,3157.81,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,2,1,1,1.0,1,0,1,1,0,1,65.13745,5807.53439,12
8340,1928,1.0,0.0,3,38,62064.97,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1.0,1,1,0,0,1,0,71.68832,6273.353878,9
8341,1122,0.0,1.0,5,37,47777.77,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1,1,0,0,0,0,40.78534,3610.264679,16
8342,39,0.0,1.0,1,89,28658.87,0.0,0.0,1.0,0.0,1.0,0.0,4,1,0,2,0,0,1.0,1,0,0,1,0,1,70.77468,6033.581345,4
8343,25,0.0,0.0,4,51,30913.36,0.0,1.0,0.0,0.0,1.0,0.0,3,1,0,1,1,0,1.0,1,0,0,0,1,0,65.93469,5765.178653,8
8344,4308,1.0,0.0,4,84,54091.65,1.0,0.0,0.0,0.0,1.0,0.0,3,2,0,2,1,0,1.0,1,1,0,1,0,1,57.26943,5107.688262,11
8345,4389,0.0,1.0,1,49,11267.89,0.0,0.0,1.0,0.0,0.0,0.0,1,2,0,1,1,0,0.0,1,0,1,1,0,0,63.71082,5832.660558,11
8346,43461,1.0,0.0,1,85,22535.7,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,1,0.0,1,1,1,1,1,1,67.49463,6225.546359,12
8347,1128,1.0,0.0,8,37,30049.79,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,1.0,1,0,0,1,0,0,43.04477,3905.467558,10
8348,1162,0.0,0.0,2,60,13547.69,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1.0,0,1,1,0,0,1,42.25122,3878.814514,13
8349,3860,0.0,0.0,0,73,46826.7,0.0,1.0,0.0,0.0,1.0,0.0,4,0,0,2,0,0,1.0,1,0,1,0,0,0,65.47514,5446.877589,12
8350,843,0.0,1.0,1,43,21569.82,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,44.57297,3788.13967,14
8351,1116,0.0,1.0,4,24,113912.9,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,1,0,0,0,1,0,65.52159,6233.347563,14
8352,70,0.0,0.0,0,29,35989.93,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,1,0,1.0,1,1,0,0,1,0,52.53037,4636.42318,13
8353,1046,1.0,0.0,2,25,23449.18,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,2,1,0,0.0,0,1,0,1,0,1,48.03223,4896.176201,17
8354,42812,0.0,1.0,8,57,33692.36,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1,1,0,0,1,0,71.53791,6766.152872,12
8355,9399,0.0,0.0,0,79,74519.58,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,1.0,1,1,1,0,0,1,51.41852,4505.604532,8
8356,2491,1.0,0.0,0,62,25647.81,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1.0,1,1,0,0,1,1,58.4866,5277.732479,10
8357,33953,0.0,0.0,1,32,44165.04,0.0,0.0,1.0,0.0,1.0,0.0,2,0,1,0,1,0,1.0,1,1,0,1,1,0,48.49789,4557.472307,10
8358,119,1.0,0.0,2,24,37694.14,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1.0,1,0,0,1,1,0,59.49864,5311.713263,10
8359,3365,0.0,0.0,0,57,21253.32,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,0,1,0,0,60.08382,5229.143504,6
8360,1148,0.0,0.0,3,75,49737.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0.0,1,1,0,0,1,0,50.94315,4946.54616,11
8361,5823,0.0,0.0,1,23,70354.12,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1.0,1,0,1,1,1,0,54.50263,4945.724284,19
8362,19747,1.0,0.0,0,71,48628.18,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,1,1,1,1,0,1,45.22174,4032.926983,13
8363,12153,1.0,0.0,3,68,33056.02,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,67.88471,6076.692844,11
8364,5402,1.0,0.0,3,20,20215.1,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,1,1,0,0.0,1,0,0,0,1,0,63.59872,5644.627475,8
8365,397,1.0,0.0,1,47,35305.34,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,2,0,1,1.0,1,1,0,1,0,0,69.75643,6000.121571,1
8366,6833,0.0,1.0,0,54,78242.35,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,0,1,0,1.0,0,1,1,1,0,0,43.46156,3871.367991,11
8367,9560,0.0,0.0,3,35,37955.41,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,0,0,0,1.0,1,1,0,1,0,0,54.63591,4951.560917,12
8368,54,0.0,0.0,0,56,7203.02,0.0,0.0,0.0,1.0,1.0,0.0,2,0,1,0,1,0,0.0,1,0,1,1,0,1,50.3835,5014.025544,11
8369,62,0.0,0.0,6,79,22243.66,1.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,0,0.0,0,0,0,0,0,0,45.88967,4263.127961,17
8370,530,1.0,0.0,0,78,52286.02,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,1,1,0,0,1,1,66.2073,5943.037284,16
8371,46,0.0,1.0,3,65,20138.55,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0.0,0,0,0,1,1,1,57.4079,5754.451842,8
8372,3899,1.0,0.0,4,47,28226.03,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,0,1,1.0,0,0,0,1,0,1,55.42229,4923.409973,11
8373,123,1.0,0.0,4,61,12170.42,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1.0,1,0,1,1,1,0,40.96005,3893.3098,11
8374,853,1.0,0.0,3,30,20769.65,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0,0,0,0.0,1,0,0,1,0,1,59.48183,5781.09568,13
8375,360,0.0,1.0,8,46,17847.64,0.0,0.0,0.0,0.0,1.0,0.0,1,2,0,0,0,1,1.0,0,1,0,0,0,0,69.53236,6106.543065,13
8376,32568,0.0,0.0,4,40,27211.31,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,1,0.0,1,0,1,0,1,1,39.22782,4443.924934,14
8377,2226,0.0,0.0,1,57,79248.45,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,1,1,0,1.0,1,1,0,0,1,1,52.56715,4886.937383,13
8378,214,0.0,0.0,3,41,11388.33,0.0,0.0,0.0,1.0,1.0,0.0,2,1,0,0,1,1,1.0,1,1,0,0,0,1,41.75833,3938.094495,18
8379,2025,0.0,1.0,8,34,103098.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,1,0,1.0,1,1,0,0,0,0,56.64692,5092.941424,10
8380,55652,0.0,1.0,2,83,43672.55,0.0,1.0,0.0,0.0,0.0,0.0,0,2,0,0,1,0,0.0,1,0,0,1,0,0,70.01227,6193.095055,13
8381,615,0.0,1.0,8,67,24088.27,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,1,0,1,0,0,0,69.24438,6024.530188,11
8382,294,0.0,0.0,0,53,10475.58,0.0,0.0,0.0,1.0,0.0,1.0,5,1,0,2,1,0,1.0,1,0,1,1,0,0,71.32046,5994.956113,7
8383,15201,1.0,0.0,3,72,32596.51,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,1,1,0.0,1,1,0,0,0,0,65.24225,5929.34648,12
8384,43801,1.0,0.0,0,43,12824.19,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,1.0,0,1,1,1,1,0,48.50031,4429.501145,11
8385,64,0.0,0.0,3,74,18785.9,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0,0,0,1,1.0,1,0,0,0,1,1,53.15277,4873.126502,10
8386,181,1.0,0.0,1,78,25684.14,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,1,0,0,0,1,0,59.35209,5407.054485,15
8387,60699,0.0,0.0,2,24,64277.43,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,55.22442,5156.063895,10
8388,10109,1.0,0.0,5,75,85614.86,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,1,0,1,0.0,1,0,0,0,0,0,62.72855,5706.02232,13
8389,650,0.0,1.0,2,35,17300.45,0.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0,1,0,0.0,1,0,0,0,0,0,56.43572,4726.723807,14
8390,335,0.0,0.0,8,80,25324.77,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0.0,1,0,1,1,1,1,61.70044,6375.589567,11
8391,63894,1.0,0.0,0,74,70618.67,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0.0,1,0,1,1,0,1,69.38376,6426.704792,9
8392,46904,1.0,0.0,0,33,22295.17,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,1.0,1,0,0,1,0,1,45.91919,4149.794964,13
8393,2723,1.0,0.0,0,67,32672.77,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,1.0,1,0,0,0,0,1,70.99616,5999.083618,17
8394,2649,1.0,0.0,1,39,119599.4,1.0,0.0,0.0,0.0,1.0,0.0,2,0,1,0,1,0,1.0,1,0,1,1,0,1,38.92029,3747.78242,9
8395,5192,0.0,1.0,0,32,52543.98,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,2,1,1,1.0,1,1,1,1,1,0,63.88028,5777.144351,14
8396,2011,0.0,1.0,0,43,34471.13,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0.0,1,0,0,1,1,1,68.00942,6692.362545,9
8397,4522,0.0,0.0,5,25,39654.43,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0.0,1,0,1,1,1,1,63.04815,6023.971515,19
8398,4941,1.0,0.0,0,89,24220.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,1,1,0,1,64.33856,5540.302436,11
8399,6823,0.0,0.0,0,65,52905.61,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0.0,1,1,0,0,1,0,62.23314,5773.964084,14
8400,695,1.0,0.0,4,76,47254.65,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,1,0,0.0,1,1,0,1,0,1,59.14986,5205.709911,8
8401,18015,0.0,1.0,1,58,24040.95,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,71.7825,6111.281156,10
8402,32259,1.0,0.0,1,72,72654.19,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,1,0,1.0,1,0,0,0,0,1,43.93445,3798.956979,12
8403,472,0.0,1.0,7,28,58391.65,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0,2,1,0,1.0,1,1,0,1,1,0,68.97498,6296.620487,17
8404,861,0.0,1.0,3,52,10892.54,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,0,0,0.0,1,0,0,0,0,1,43.69919,4235.170641,10
8405,872,1.0,0.0,0,89,22554.89,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0.0,1,1,0,0,1,0,50.76631,4431.684055,13
8406,3050,1.0,0.0,4,57,57497.76,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,1,0,0,0,1,1,36.98095,3668.332806,14
8407,279,0.0,0.0,2,38,57108.11,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,1,0,1.0,1,0,0,1,0,1,54.8376,5015.195312,12
8408,8774,0.0,1.0,1,30,2468.7,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,2,0,0,1.0,1,1,1,0,0,1,64.08859,5732.340761,14
8409,913,1.0,0.0,1,22,17563.31,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,0,0,0,0,45.96907,4043.335333,17
8410,1104,1.0,0.0,6,27,74305.5,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,1.0,0,0,1,0,1,1,48.04306,4856.923385,14
8411,17334,1.0,0.0,1,36,31962.04,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0,2,0,0,1.0,1,0,0,0,1,1,60.16674,5510.855205,9
8412,11237,0.0,0.0,1,85,146600.8,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0.0,1,1,0,0,0,0,64.15463,5738.897418,12
8413,581,0.0,0.0,6,84,9275.55,0.0,0.0,0.0,0.0,1.0,0.0,1,2,0,1,0,0,0.0,1,1,0,0,0,0,41.72598,4059.807666,11
8414,2775,0.0,1.0,0,31,19683.44,0.0,0.0,1.0,0.0,1.0,0.0,3,0,0,0,1,0,1.0,1,1,1,0,1,1,53.86603,5123.028136,13
8415,5185,1.0,0.0,2,82,18679.11,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1.0,1,0,1,0,0,1,63.96033,5514.499448,16
8416,1010,0.0,0.0,3,87,5043.14,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,0,1,1,0.0,1,0,1,0,0,1,58.34548,5567.462774,17
8417,27044,1.0,0.0,3,75,17740.18,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1.0,0,1,0,0,0,1,59.46147,5277.177679,8
8418,32013,0.0,0.0,0,70,46656.47,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0.0,1,1,1,0,1,0,70.59181,6602.811435,8
8419,188,0.0,0.0,2,19,13240.53,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0.0,1,0,0,0,0,0,55.62538,4798.898882,12
8420,220,0.0,0.0,1,77,42679.8,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,1.0,1,1,1,0,1,1,54.06613,4972.337033,13
8421,3814,0.0,0.0,3,80,14009.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1,1,0,1,0,1,60.98195,5725.421883,12
8422,3353,1.0,0.0,1,70,52171.43,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,1.0,1,0,0,0,1,1,51.53345,4644.934479,14
8423,35317,0.0,0.0,0,33,32076.79,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,1.0,1,0,0,0,0,1,64.48611,5666.607489,10
8424,464,1.0,0.0,2,54,27479.16,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,1,0,1,0,1,0,65.63056,6238.373858,14
8425,2240,1.0,0.0,3,23,37542.28,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,2,1,0,0.0,1,1,0,0,0,1,51.53674,5129.540139,10
8426,41,1.0,0.0,4,58,5026.38,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,1,0,1,0,0,1,48.76309,4409.527019,15
8427,4204,0.0,1.0,2,41,23024.38,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1,1,0,0,1,1,71.02583,6849.08497,10
8428,15326,1.0,0.0,1,55,93186.26,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,2,1,0,0.0,1,0,0,0,1,0,47.52483,4185.014737,10
8429,3216,0.0,0.0,4,59,61395.66,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,1,1,0.0,1,0,0,0,1,0,68.03642,6273.278412,17
8430,6172,0.0,1.0,4,80,53563.03,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,2,0,0,1.0,1,1,0,1,1,1,63.37764,5836.607029,9
8431,1706,0.0,0.0,0,84,27123.66,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1.0,1,0,1,1,0,1,69.36684,5986.22023,13
8432,657,1.0,0.0,1,60,17595.42,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,1,0,1.0,1,0,0,0,1,1,64.91577,5902.115401,12
8433,10586,0.0,0.0,7,24,6695.49,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,2,0,0,1.0,1,1,0,0,0,0,60.74742,5350.10612,7
8434,136,1.0,0.0,4,61,34411.1,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,1,1,1.0,1,0,1,1,0,0,65.25348,5598.578895,13
8435,105,0.0,0.0,2,68,25568.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,2,0,1,0.0,1,1,1,1,0,1,60.80126,5961.810975,5
8436,27476,0.0,1.0,2,49,73309.86,0.0,0.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,0.0,1,1,1,0,1,1,55.75197,5697.928731,14
8437,591,0.0,1.0,1,71,25190.07,0.0,0.0,0.0,1.0,1.0,0.0,1,2,0,2,0,1,1.0,1,0,0,1,0,1,61.23692,5396.238934,8
8438,25752,0.0,1.0,5,32,22117.1,0.0,0.0,0.0,1.0,1.0,0.0,3,0,1,1,0,1,1.0,1,0,1,0,1,1,42.93116,4390.887942,12
8439,1349,1.0,0.0,0,58,24526.83,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,2,1,1,1.0,1,0,0,1,1,1,64.76289,5912.297497,9
8440,9298,0.0,0.0,1,35,52337.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,1,1,0,0,1,63.70616,5602.325929,10
8441,24494,1.0,0.0,0,31,80309.69,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,0,1.0,1,1,0,0,0,0,66.74044,5598.395048,11
8442,44300,1.0,0.0,1,43,89970.37,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0.0,1,1,1,0,1,1,43.69814,4732.920025,9
8443,2098,0.0,0.0,1,19,36574.47,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,1,0,1.0,1,1,0,1,0,0,55.89461,5045.584915,19
8444,7281,0.0,0.0,0,53,31894.71,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,2,1,0,0.0,1,1,0,1,1,0,61.2082,5827.639737,16
8445,22929,1.0,0.0,2,41,27472.28,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2,0,1,0.0,1,1,0,0,0,0,67.75127,5714.326706,10
8446,52,0.0,0.0,0,50,39651.69,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,1.0,1,0,0,0,0,1,67.11199,5739.420369,12
